time,WHE,RSE,GRE,MHE,B1E,BME,CWE,DWE,EQE,FRE,HPE,OFE,UTE,WOE,B2E,CDE,DNE,EBE,FGE,HTE,OUE,TVE,UNE
1333410780000000000,1640,630,2,1008,0,326,0,0,40,103,0,16,9,0,7,0,0,0,130,4,0,221,152
1333410840000000000,1137,630,0,507,0,7,0,0,39,103,1,16,9,0,7,0,0,0,129,5,0,48,143
1333410900000000000,1128,623,0,505,0,7,0,0,39,103,1,16,9,0,7,0,0,0,128,5,0,48,142
1333410960000000000,1197,635,0,562,0,6,0,0,40,104,1,16,9,0,7,0,0,0,129,5,0,49,196
1333411020000000000,1160,605,4,551,0,7,0,0,39,103,1,20,9,0,7,0,0,0,130,5,0,48,182
1333411080000000000,932,390,2,540,0,7,0,0,39,103,1,20,9,0,7,0,0,0,129,48,0,49,128
1333411140000000000,786,390,2,394,0,7,0,0,41,102,1,19,9,0,7,0,0,0,7,21,0,48,132
1333411200000000000,685,390,2,293,0,7,0,0,39,103,1,18,9,0,6,0,0,0,7,21,0,48,34
1333411260000000000,668,390,0,278,0,7,0,0,39,102,1,18,9,0,6,0,0,0,7,41,0,48,0
1333411320000000000,708,413,0,295,0,6,0,0,42,103,1,15,9,0,7,0,0,0,7,21,0,48,36
1333411380000000000,575,292,0,283,0,6,0,0,40,103,1,15,9,0,7,0,0,0,7,5,0,48,42
1333411440000000000,571,294,0,277,0,7,0,0,39,103,1,15,9,0,6,0,0,0,7,5,0,49,36
1333411500000000000,566,292,2,272,0,6,0,0,46,103,1,15,8,0,6,0,0,0,7,5,0,48,27
1333411560000000000,594,292,0,302,0,7,0,0,39,103,1,15,9,0,7,0,0,0,7,27,0,49,38
1333411620000000000,612,294,2,316,0,6,0,0,39,103,1,19,9,0,6,0,0,0,7,44,0,49,33
1333411680000000000,749,299,2,448,0,7,0,0,32,103,0,19,9,0,7,0,0,0,149,36,0,49,37
1333411740000000000,776,299,2,475,0,7,0,0,40,103,39,19,9,0,6,0,0,0,141,36,0,49,26
1333411800000000000,763,297,0,466,0,7,0,0,39,103,37,18,9,0,7,0,0,0,134,36,0,49,27
1333411860000000000,767,297,4,466,0,7,0,0,39,103,37,15,9,0,6,0,0,0,135,36,0,48,31
1333411920000000000,772,297,2,473,0,7,0,0,40,104,38,15,9,0,7,0,0,0,135,35,0,48,35
1333411980000000000,763,297,2,464,0,7,0,0,39,103,36,15,9,0,6,0,0,0,132,35,0,49,33
1333412040000000000,758,297,2,459,0,7,0,0,40,104,36,15,9,0,6,0,0,0,129,22,0,49,42
1333412100000000000,731,294,0,437,0,7,0,0,40,104,36,15,9,0,7,0,0,0,127,5,0,49,38
1333412160000000000,731,294,2,435,0,7,0,0,40,103,37,16,9,0,6,0,0,0,127,5,0,49,36
1333412220000000000,744,297,2,445,0,7,0,0,40,104,36,19,9,0,7,0,0,0,124,21,0,49,29
1333412280000000000,616,196,2,418,0,7,0,0,41,104,37,14,9,0,7,0,0,0,124,5,0,48,22
1333412340000000000,786,358,0,428,0,6,0,0,39,103,37,15,9,0,7,0,0,0,123,5,0,49,35
1333412400000000000,653,345,2,306,0,7,0,0,39,104,36,15,9,0,7,0,0,0,0,5,0,49,35
1333412460000000000,658,340,2,316,0,7,0,0,44,104,36,15,9,0,7,0,0,0,0,5,0,48,41
1333412520000000000,790,479,0,311,0,7,0,0,40,104,37,15,9,0,6,0,0,0,0,5,0,49,39
1333412580000000000,772,461,0,311,0,6,0,0,39,104,36,15,9,0,6,0,0,0,0,5,0,49,42
1333412640000000000,754,461,2,291,0,7,0,0,30,103,36,19,9,1,7,0,0,0,0,5,0,49,25
1333412700000000000,767,466,0,301,0,7,0,0,40,104,36,19,9,0,7,0,0,0,1,5,0,49,24
1333412760000000000,763,463,0,300,0,7,0,0,40,104,36,19,9,0,7,0,0,0,0,5,0,49,24
1333412820000000000,781,470,2,309,0,6,0,0,39,104,37,19,9,0,7,0,0,0,0,5,0,48,35
1333412880000000000,758,454,0,304,0,7,0,0,40,103,36,19,9,0,7,0,0,0,0,5,0,49,29
1333412940000000000,763,456,0,307,0,7,0,0,39,104,36,19,9,0,7,0,0,0,0,5,0,49,32
1333413000000000000,758,456,0,302,0,7,0,0,39,104,36,15,9,0,7,0,0,0,0,5,0,38,42
1333413060000000000,758,459,2,297,0,7,0,0,40,103,36,15,8,0,7,0,0,0,0,5,0,38,38
1333413120000000000,881,450,0,431,0,7,0,0,40,104,38,18,9,0,7,0,0,0,0,5,0,39,164
1333413180000000000,859,454,2,403,0,7,0,0,39,104,36,19,9,0,6,0,0,0,0,5,0,38,140
1333413240000000000,731,329,0,402,0,6,0,0,41,103,36,18,9,0,7,0,0,0,0,5,0,38,139
1333413300000000000,731,333,0,398,0,7,0,0,40,103,37,19,9,0,7,0,0,0,0,5,0,39,132
1333413360000000000,744,340,2,402,0,6,0,0,40,104,38,19,9,0,6,0,0,0,0,5,0,38,137
1333413420000000000,735,338,2,395,0,6,0,0,42,103,35,18,9,0,6,0,0,0,0,5,0,38,133
1333413480000000000,735,326,2,407,0,6,0,0,40,104,36,15,9,0,7,0,0,0,0,5,0,38,147
1333413540000000000,731,329,0,402,0,6,0,0,40,104,35,19,9,0,7,0,0,0,0,5,0,38,139
1333413600000000000,621,333,2,286,0,7,0,0,39,103,37,18,9,0,7,0,0,0,0,5,0,38,23
1333413660000000000,626,329,2,295,0,7,0,0,40,103,36,18,9,0,7,0,0,0,0,5,0,38,32
1333413720000000000,616,324,2,290,0,6,0,0,39,103,37,19,9,0,6,0,0,0,0,5,0,38,28
1333413780000000000,817,520,2,295,0,6,0,0,37,103,36,16,8,0,7,0,0,0,0,5,0,38,39
1333413840000000000,808,516,2,290,0,7,0,0,40,103,36,15,9,0,7,0,0,0,0,5,0,38,30
1333413900000000000,676,363,0,313,0,6,0,0,39,104,36,15,9,0,7,0,0,0,0,21,0,38,38
1333413960000000000,621,324,0,297,0,6,0,0,39,103,37,15,9,0,6,0,0,0,0,5,0,39,38
1333414020000000000,735,436,0,299,0,6,0,0,40,103,36,20,9,0,6,0,0,0,0,5,0,38,36
1333414080000000000,726,427,2,297,0,7,0,0,39,104,36,16,9,0,7,0,0,0,0,5,0,39,35
1333414140000000000,726,427,0,299,0,7,0,0,39,103,36,20,8,0,7,0,0,0,0,5,0,38,36
1333414200000000000,859,427,2,430,0,7,0,0,40,103,35,21,8,1,7,0,0,0,143,5,0,38,22
1333414260000000000,859,429,2,428,0,6,0,0,40,103,37,21,9,0,6,0,0,0,138,5,0,38,25
1333414320000000000,849,429,2,418,0,7,0,0,40,104,36,18,9,0,7,0,0,0,127,5,0,38,27
1333414380000000000,845,424,0,421,0,7,0,0,41,103,36,15,9,0,7,0,0,0,126,5,0,38,34
1333414440000000000,849,427,0,422,0,7,0,0,40,103,35,15,9,0,6,0,0,0,126,5,0,38,38
1333414500000000000,840,427,0,413,0,6,0,0,39,103,37,15,9,0,6,0,0,0,125,5,0,38,30
1333414560000000000,845,422,2,421,0,7,0,0,44,103,37,19,9,0,6,0,0,0,124,5,0,38,29
1333414620000000000,836,420,0,416,0,7,0,0,40,103,36,19,9,0,7,0,0,0,123,5,0,38,29
1333414680000000000,831,418,0,413,0,7,0,0,39,104,36,19,9,0,6,0,0,0,122,5,0,39,27
1333414740000000000,703,420,2,281,0,7,0,0,30,103,36,17,8,0,7,0,0,0,0,5,0,39,29
1333414800000000000,717,420,2,295,0,6,0,0,39,104,36,19,9,0,7,0,0,0,0,5,0,39,31
1333414860000000000,598,301,4,293,0,6,0,0,39,103,36,15,8,0,7,0,0,0,0,5,0,38,36
1333414920000000000,598,301,2,295,0,6,0,0,39,103,37,15,9,0,7,0,0,0,0,5,0,39,35
1333414980000000000,594,301,2,291,0,7,0,0,40,104,36,15,9,0,6,0,0,0,0,5,0,38,31
1333415040000000000,598,299,4,295,0,6,0,0,40,104,36,15,9,0,7,0,0,0,0,5,0,38,35
1333415100000000000,598,301,2,295,0,6,0,0,39,102,36,19,9,1,7,0,0,0,0,5,0,38,33
1333415160000000000,603,301,2,300,0,7,0,0,40,103,36,15,9,0,6,0,0,0,0,5,0,38,41
1333415220000000000,598,299,0,299,0,6,0,0,40,103,36,15,9,0,6,0,0,0,0,5,0,38,41
1333415280000000000,594,297,2,295,0,6,0,0,40,103,36,19,8,0,7,0,0,0,0,5,0,39,32
1333415340000000000,594,299,0,295,0,7,0,0,41,103,36,19,9,0,7,0,0,0,0,5,0,38,30
1333415400000000000,594,301,0,293,0,6,0,0,39,103,36,15,9,0,6,0,0,0,1,5,0,38,35
1333415460000000000,598,299,2,297,0,6,0,0,39,104,36,15,9,0,7,0,0,0,1,5,0,38,37
1333415520000000000,891,434,0,457,0,6,0,0,42,103,37,15,9,0,7,0,0,0,0,49,0,38,151
1333415580000000000,886,427,2,457,0,7,0,0,39,103,35,15,9,0,7,0,0,0,7,48,0,38,149
1333415640000000000,845,422,0,423,0,7,0,0,39,103,36,15,9,0,7,0,0,0,0,21,0,38,148
1333415700000000000,817,422,2,393,0,7,0,0,30,103,37,17,9,0,7,0,0,0,0,5,0,39,139
1333415760000000000,2070,424,0,1646,0,7,0,0,39,111,1277,19,9,0,7,0,0,0,0,5,0,38,134
1333415820000000000,2376,422,4,1950,0,7,0,0,40,113,1573,19,9,0,7,0,0,0,0,5,0,39,138
1333415880000000000,2485,422,0,2063,0,7,0,0,39,112,1685,19,9,0,6,0,0,0,0,5,0,38,143
1333415940000000000,2531,422,2,2107,0,7,0,0,40,113,1725,19,9,0,7,0,0,0,0,5,0,38,144
1333416000000000000,2440,424,2,2014,0,7,0,0,39,113,1735,19,9,0,7,0,0,0,0,5,0,38,42
1333416060000000000,2449,424,2,2023,0,7,0,0,39,113,1749,19,9,0,7,0,0,0,0,5,0,38,37
1333416120000000000,2467,420,2,2045,0,7,0,0,40,114,1763,19,8,0,6,0,0,0,0,5,0,38,45
1333416180000000000,2481,422,0,2059,0,7,0,0,40,114,1771,19,9,0,6,0,0,0,0,5,0,39,49
1333416240000000000,2499,420,4,2075,0,6,0,0,39,114,1782,19,9,0,7,0,0,0,0,21,0,39,39
1333416300000000000,2522,456,0,2066,0,7,0,0,40,114,1789,19,9,0,7,0,0,0,0,5,0,38,38
1333416360000000000,4770,2703,2,2065,0,6,0,0,40,115,1797,19,9,0,6,0,0,0,0,5,0,39,29
1333416420000000000,4373,2086,0,2287,0,6,0,0,39,113,1799,19,9,0,7,0,0,0,140,5,0,38,112
1333416480000000000,2595,372,2,2221,0,7,0,0,41,114,1801,19,9,0,7,0,0,0,128,5,0,38,52
1333416540000000000,2595,381,0,2214,0,7,0,0,40,114,1805,17,8,0,7,0,0,0,126,5,0,39,46
1333416600000000000,763,374,0,389,0,7,0,0,39,107,1,19,9,0,7,0,0,0,126,5,0,38,31
1333416660000000000,3066,1469,0,1597,0,7,0,0,45,106,1,15,9,0,6,0,0,0,125,5,0,38,1240
1333416720000000000,3048,2666,2,380,0,7,0,0,39,104,1,19,9,0,7,0,0,0,124,5,0,38,27
1333416780000000000,754,365,0,389,0,7,0,0,39,103,1,19,9,0,7,0,0,0,123,5,0,38,38
1333416840000000000,3345,2972,2,371,0,7,0,0,29,105,1,16,9,0,7,0,0,0,123,5,0,39,30
1333416900000000000,3066,2808,4,254,0,7,0,0,39,104,1,15,8,0,6,0,0,0,0,5,0,38,31
1333416960000000000,763,504,0,259,0,7,0,0,39,103,1,19,9,0,6,0,0,0,0,5,0,38,32
1333417020000000000,3061,2801,4,256,0,7,0,0,40,105,1,15,9,0,7,0,0,0,0,5,0,38,29
1333417080000000000,758,498,2,258,0,6,0,0,40,103,1,15,9,0,7,0,0,0,0,5,0,38,34
1333417140000000000,3066,2808,0,258,0,7,0,0,39,105,1,19,9,0,6,0,0,0,0,5,0,38,29
1333417200000000000,758,498,0,260,0,6,0,0,39,104,0,19,9,0,7,0,0,0,1,5,0,39,31
1333417260000000000,3057,2803,2,252,0,6,0,0,40,104,1,19,9,0,6,0,0,0,0,5,0,38,24
1333417320000000000,758,495,2,261,0,7,0,0,39,103,1,19,9,0,7,0,0,0,0,5,0,39,32
1333417380000000000,754,495,0,259,0,7,0,0,39,103,1,19,9,0,7,0,0,0,0,5,0,38,31
1333417440000000000,786,493,0,293,0,7,0,0,41,104,0,19,9,0,6,0,0,0,0,21,0,38,48
1333417500000000000,676,395,4,277,0,7,0,0,40,103,1,19,9,0,7,0,0,0,0,21,0,38,32
1333417560000000000,658,399,0,259,0,6,0,0,40,102,1,19,9,0,7,0,0,0,0,5,0,38,32
1333417620000000000,699,399,0,300,0,7,0,0,43,103,38,15,9,0,7,0,0,0,0,5,0,38,35
1333417680000000000,699,395,0,304,0,6,0,0,40,105,37,15,9,0,6,0,0,0,0,5,0,38,43
1333417740000000000,1604,591,2,1011,0,6,0,0,39,103,36,15,9,0,7,0,0,0,0,37,0,39,720
1333417800000000000,1457,477,4,976,0,6,0,0,30,103,36,15,9,0,7,0,0,0,0,21,0,39,710
1333417860000000000,1585,614,2,969,0,7,0,0,39,104,36,15,9,0,7,0,0,0,0,5,0,39,708
1333417920000000000,1818,612,4,1202,0,7,0,0,39,103,35,19,9,0,6,0,0,0,0,21,0,38,925
1333417980000000000,1960,614,4,1342,0,7,0,0,41,103,36,19,9,0,56,0,0,0,1,21,0,38,1011
1333418040000000000,1937,614,2,1321,0,7,0,0,41,103,36,15,9,0,56,6,0,0,1,5,0,39,1003
1333418100000000000,1795,477,0,1318,0,7,0,0,41,103,37,15,8,0,56,4,0,0,0,5,0,39,1003
1333418160000000000,1814,475,2,1337,0,7,0,0,41,103,35,15,9,0,56,7,0,0,0,21,0,39,1004
1333418220000000000,1809,479,2,1328,0,6,0,0,42,104,37,15,9,0,56,7,0,0,1,5,0,39,1007
1333418280000000000,1795,482,0,1313,0,6,0,0,41,104,36,15,9,0,56,10,0,0,0,5,0,38,993
1333418340000000000,1800,477,2,1321,0,7,0,0,41,103,35,15,9,0,56,5,0,0,0,5,0,38,1007
1333418400000000000,1690,475,2,1213,0,7,0,0,42,104,36,20,9,0,55,11,0,0,0,5,0,38,886
1333418460000000000,1498,283,2,1213,0,7,0,0,41,105,36,20,9,0,56,5,0,0,0,5,0,38,891
1333418520000000000,1709,491,0,1218,0,7,0,0,41,104,35,20,9,0,56,7,0,0,1,5,0,38,895
1333418580000000000,1709,491,0,1218,0,7,0,0,43,104,37,19,8,0,56,5,0,0,0,5,0,38,896
1333418640000000000,1508,297,0,1211,0,6,0,0,41,104,37,19,9,0,56,10,0,0,1,5,0,39,884
1333418700000000000,1380,155,2,1223,0,7,0,0,40,103,36,15,9,0,55,10,0,0,1,5,0,38,904
1333418760000000000,5917,61,2,5854,0,6,0,0,45,103,35,16,9,0,55,4494,0,0,0,5,0,39,1047
1333418820000000000,6365,198,0,6167,0,6,0,0,39,104,37,249,8,0,54,4505,0,0,141,5,0,39,980
1333418880000000000,6315,187,2,6126,0,6,0,0,39,103,36,179,9,0,54,4497,0,0,129,45,0,39,990
1333418940000000000,6160,185,2,5973,0,6,0,0,30,104,35,175,8,0,54,4470,0,0,127,42,0,39,883
1333419000000000000,6128,185,0,5943,0,7,0,0,39,104,36,177,9,0,54,4469,0,0,126,22,0,38,862
1333419060000000000,6091,182,2,5907,0,6,0,0,39,103,35,180,8,0,54,4447,0,0,125,5,0,39,866
1333419120000000000,6087,185,4,5898,0,6,0,0,39,103,35,178,8,0,54,4447,0,0,124,5,0,38,861
1333419180000000000,6128,182,0,5946,0,7,0,0,40,103,36,180,9,0,55,4490,0,0,123,5,0,38,860
1333419240000000000,6146,182,0,5964,0,7,0,0,39,103,36,179,9,0,55,4461,0,0,127,44,0,38,866
1333419300000000000,6132,180,2,5950,0,6,0,0,39,104,36,180,8,0,55,4457,0,0,124,46,0,39,856
1333419360000000000,6013,180,2,5831,0,7,0,0,40,103,36,111,9,0,55,4454,0,0,1,24,0,38,953
1333419420000000000,5200,180,2,5018,0,6,0,0,39,103,36,20,9,0,55,4487,0,0,0,5,0,38,220
1333419480000000000,5355,180,2,5173,0,7,0,0,39,103,36,24,9,0,55,4497,0,0,1,5,0,39,358
1333419540000000000,5342,180,2,5160,0,6,0,0,41,104,35,20,9,0,54,4480,0,0,0,5,0,39,367
1333419600000000000,5209,63,2,5144,0,7,0,0,40,103,35,15,9,0,54,4466,0,0,1,5,0,38,371
1333419660000000000,5200,59,2,5139,0,7,0,0,39,104,35,18,9,0,54,4453,0,0,0,5,0,39,376
1333419720000000000,1119,61,2,1056,0,6,0,0,43,104,36,15,9,0,56,236,0,0,0,5,0,38,508
1333419780000000000,959,59,0,900,0,7,0,0,39,103,36,15,9,0,56,241,0,0,0,5,0,38,351
1333419840000000000,5566,59,0,5507,21,6,0,0,39,104,36,15,8,1,55,4461,0,0,1,5,0,39,716
1333419900000000000,5765,59,2,5704,349,6,0,0,30,103,36,609,9,0,55,4464,0,0,0,5,0,38,0
1333419960000000000,991,61,2,928,21,7,0,0,39,103,36,20,9,0,55,231,0,0,0,5,0,39,363
1333420020000000000,1325,59,2,1264,352,7,0,0,40,104,37,20,9,0,55,228,0,0,0,5,0,38,369
1333420080000000000,1316,59,0,1257,353,6,0,0,39,104,36,20,9,0,55,236,0,0,0,5,0,38,356
1333420140000000000,5552,61,2,5489,349,7,0,0,39,104,36,16,9,0,55,4455,0,0,1,5,0,38,375
1333420200000000000,6169,61,2,6106,349,6,0,0,39,103,34,385,9,0,55,4460,0,0,0,5,0,38,623
1333420260000000000,1169,59,2,1108,21,7,0,0,39,103,36,16,9,0,56,234,0,0,0,5,0,39,543
1333420320000000000,1211,61,4,1146,21,6,0,0,40,103,35,16,9,0,55,230,0,0,1,5,0,39,586
1333420380000000000,1192,59,2,1131,21,6,0,0,40,103,37,16,9,0,55,233,0,0,1,5,0,38,567
1333420440000000000,1188,61,0,1127,21,7,0,0,39,104,36,16,9,0,55,236,0,0,0,5,0,38,561
1333420500000000000,945,59,0,886,21,6,0,0,41,104,36,16,9,0,56,238,0,0,0,5,0,39,315
1333420560000000000,950,61,0,889,20,6,0,0,39,104,36,15,9,0,56,241,0,0,0,5,0,38,320
1333420620000000000,950,61,0,889,20,7,0,0,39,104,36,15,9,0,55,242,0,0,0,5,0,38,319
1333420680000000000,1297,207,0,1090,21,7,0,0,42,103,36,15,9,0,56,244,0,0,79,5,0,39,434
1333420740000000000,2828,189,2,2637,20,6,0,0,39,103,37,19,9,0,55,243,0,0,7,5,0,38,2056
1333420800000000000,2719,185,2,2532,20,6,0,0,39,104,36,18,9,0,55,242,0,0,7,5,0,38,1953
1333420860000000000,2481,185,2,2294,20,7,0,0,32,103,35,18,9,0,56,0,0,0,7,5,0,38,1964
1333420920000000000,2490,185,0,2305,20,6,0,0,40,104,37,15,9,0,55,0,0,0,7,5,0,38,1969
1333420980000000000,1000,180,4,816,20,7,0,0,39,104,35,15,9,0,56,0,0,0,149,5,0,39,338
1333421040000000000,991,182,0,809,20,7,0,0,40,104,35,15,9,0,56,0,0,0,138,5,0,38,342
1333421100000000000,982,180,0,802,20,6,0,0,40,103,35,15,9,0,56,0,0,0,138,5,0,39,336
1333421160000000000,1000,182,2,816,20,6,0,0,39,102,36,15,8,0,56,0,0,0,136,21,0,38,339
1333421220000000000,982,180,2,800,20,7,0,0,39,102,37,15,9,0,56,0,0,0,136,5,0,38,336
1333421280000000000,982,180,0,802,20,6,0,0,40,104,36,15,9,0,56,0,0,0,134,5,0,38,339
1333421340000000000,977,180,2,795,20,6,0,0,39,104,36,16,9,0,56,0,0,0,133,5,0,38,333
1333421400000000000,854,63,4,787,20,7,0,0,40,103,35,19,9,0,56,0,0,0,132,5,0,39,322
1333421460000000000,854,61,0,793,21,7,0,0,41,103,36,18,9,0,56,0,0,0,132,5,0,39,326
1333421520000000000,863,61,2,800,21,7,0,0,40,104,36,15,9,0,56,0,0,0,131,5,0,39,337
1333421580000000000,859,61,4,794,21,7,0,0,39,104,36,15,9,0,56,0,0,0,131,5,0,39,332
1333421640000000000,859,61,4,794,21,7,0,0,42,103,36,15,9,0,56,0,0,0,131,5,0,39,330
1333421700000000000,863,61,2,800,21,7,0,0,40,103,36,15,9,0,56,0,0,0,131,5,0,38,339
1333421760000000000,854,61,4,789,20,7,0,0,40,103,36,17,9,0,56,0,0,0,129,5,0,38,329
1333421820000000000,859,59,2,798,20,6,0,0,44,104,36,19,8,0,56,0,0,0,129,5,0,38,333
1333421880000000000,849,63,0,786,21,7,0,0,39,103,36,15,9,0,57,0,0,0,129,5,0,38,327
1333421940000000000,859,59,2,798,20,6,0,0,40,104,35,19,9,0,56,0,0,0,129,5,0,39,336
1333422000000000000,722,61,2,659,20,7,0,0,30,103,35,19,9,0,56,0,0,0,7,5,0,38,330
1333422060000000000,735,63,2,670,21,6,0,0,40,103,37,15,9,0,57,0,0,0,7,5,0,39,331
1333422120000000000,735,61,0,674,20,7,0,0,40,103,35,15,9,0,56,0,0,0,7,5,0,38,339
1333422180000000000,740,61,2,677,20,7,0,0,40,103,36,15,9,0,57,0,0,0,7,5,0,39,339
1333422240000000000,731,61,0,670,20,6,0,0,40,103,34,15,9,0,56,0,0,0,7,5,0,39,336
1333422300000000000,735,61,0,674,20,7,0,0,40,103,36,19,9,0,56,0,0,0,7,5,0,39,333
1333422360000000000,735,59,4,672,20,7,0,0,40,103,36,19,9,0,56,0,0,0,7,4,0,38,333
1333422420000000000,740,61,4,675,21,7,0,0,41,104,35,19,9,0,57,0,0,0,7,5,0,38,332
1333422480000000000,740,57,4,679,21,7,0,0,40,103,36,15,9,0,56,0,0,0,7,5,0,38,342
1333422540000000000,1037,205,2,830,21,7,0,0,39,104,36,19,9,0,57,0,0,0,158,5,0,38,337
1333422600000000000,996,187,0,809,21,6,0,0,41,103,36,15,9,0,57,0,0,0,139,5,0,38,339
1333422660000000000,1133,185,0,948,21,7,0,0,40,104,36,15,9,0,56,0,0,0,136,5,0,38,481
1333422720000000000,1119,185,2,932,21,7,0,0,40,103,36,15,9,1,56,0,0,0,134,5,0,38,467
1333422780000000000,1105,185,2,918,21,7,0,0,43,103,37,15,9,0,56,0,0,0,134,5,0,39,449
1333422840000000000,1316,182,0,1134,21,6,0,0,40,104,35,16,9,0,56,0,0,0,133,5,0,39,670
1333422900000000000,1174,185,2,987,20,7,0,0,40,105,36,19,9,0,56,0,0,0,132,5,0,39,519
1333422960000000000,1169,182,0,987,21,6,0,0,30,103,36,17,9,0,56,0,0,0,131,5,0,39,534
1333423020000000000,1174,182,2,990,21,6,0,0,40,104,36,15,9,0,56,0,0,0,127,5,0,39,532
1333423080000000000,900,180,0,720,21,7,0,0,39,103,36,15,9,0,56,0,0,0,126,5,0,39,264
1333423140000000000,1087,180,0,907,21,7,0,0,40,103,37,15,9,0,56,6,0,0,125,5,0,39,444
1333423200000000000,863,182,0,681,21,7,0,0,40,103,35,15,9,0,56,0,0,0,124,5,0,39,227
1333423260000000000,802,59,0,743,21,295,0,0,39,104,37,15,9,0,57,0,0,0,122,5,0,39,0
1333423320000000000,539,61,0,478,21,6,0,0,40,103,36,15,9,0,57,0,0,0,0,5,0,38,148
1333423380000000000,648,59,2,587,20,7,0,0,40,103,36,15,9,0,56,0,0,0,0,5,0,38,258
1333423440000000000,690,61,0,629,20,7,0,0,39,103,36,19,9,0,56,0,0,0,0,5,0,39,296
1333423500000000000,694,63,0,631,21,7,0,0,40,103,36,18,9,0,61,0,0,0,0,5,0,38,293
1333423560000000000,767,61,0,706,21,7,0,0,41,104,37,20,9,0,130,0,0,0,0,5,0,39,293
1333423620000000000,763,61,0,702,21,7,0,0,40,103,36,20,9,0,133,0,0,0,0,5,0,39,289
1333423680000000000,763,61,4,698,21,7,0,0,39,104,37,21,9,0,129,0,0,0,0,5,0,38,288
1333423740000000000,776,59,0,717,21,7,0,0,42,103,36,20,9,0,132,0,0,0,0,5,0,38,304
1333423800000000000,763,59,0,704,21,7,0,0,40,104,37,20,9,0,127,0,0,0,0,5,0,39,295
1333423860000000000,763,61,2,700,21,7,0,0,39,103,37,20,9,0,121,0,0,0,0,5,0,39,299
1333423920000000000,772,63,2,707,21,7,0,0,45,103,35,20,9,0,120,0,0,0,1,5,0,39,302
1333423980000000000,758,63,0,695,21,7,0,0,40,104,36,20,9,0,123,0,0,0,1,5,0,39,290
1333424040000000000,754,61,0,693,21,6,0,0,40,103,36,20,9,0,123,0,0,0,0,5,0,38,292
1333424100000000000,740,61,2,677,21,7,0,0,30,103,37,18,9,0,118,0,0,0,0,5,0,38,291
1333424160000000000,754,63,0,691,21,6,0,0,40,104,35,15,9,0,119,0,0,0,0,5,0,38,299
1333424220000000000,754,63,2,689,21,7,0,0,39,103,36,19,9,0,120,0,0,0,0,5,0,38,292
1333424280000000000,749,61,0,688,21,6,0,0,39,103,35,18,9,0,119,0,0,0,0,5,0,38,295
1333424340000000000,767,66,2,699,21,7,0,0,40,104,35,15,9,0,123,0,0,0,0,5,0,39,301
1333424400000000000,891,201,2,688,21,7,0,0,40,104,36,19,9,0,119,0,0,0,0,5,0,39,289
1333424460000000000,790,189,0,601,21,7,0,0,39,104,36,19,9,0,65,0,0,0,0,5,0,39,257
1333424520000000000,772,187,0,585,20,6,0,0,40,103,36,15,9,0,64,0,0,0,0,5,0,38,249
1333424580000000000,776,185,0,591,21,7,0,0,39,104,37,15,9,0,64,0,0,0,0,5,0,38,252
1333424640000000000,804,185,2,617,20,6,0,0,39,104,35,15,9,0,63,0,0,0,0,41,0,39,246
1333424700000000000,808,182,2,624,20,7,0,0,41,104,36,15,9,0,63,0,0,0,0,42,0,38,249
1333424760000000000,804,180,0,624,21,6,0,0,40,103,36,15,9,0,63,0,0,0,0,41,0,38,252
1333424820000000000,813,182,0,631,21,7,0,0,39,104,35,19,9,0,63,0,0,0,0,41,0,38,255
1333424880000000000,813,180,4,629,21,7,0,0,43,104,36,19,9,0,63,0,0,0,0,41,0,38,248
1333424940000000000,799,180,2,617,20,7,0,0,40,104,36,19,9,0,63,0,0,0,0,41,0,39,239
1333425000000000000,808,178,2,628,20,7,0,0,39,103,36,15,8,0,62,0,0,0,0,41,0,38,259
1333425060000000000,1073,178,0,895,21,6,0,0,30,103,35,19,9,0,62,0,0,0,143,41,0,38,388
1333425120000000000,932,61,4,867,20,6,0,0,40,104,36,17,9,0,62,0,0,0,129,41,0,38,365
1333425180000000000,900,61,0,839,0,6,0,0,39,103,36,14,9,0,62,0,0,0,126,41,0,38,365
1333425240000000000,900,61,0,839,0,7,0,0,39,103,35,15,9,0,61,0,0,0,127,41,0,39,363
1333425300000000000,859,59,2,798,0,7,0,0,40,103,36,15,9,0,62,0,0,0,125,22,0,39,340
1333425360000000000,831,59,0,772,0,7,0,0,39,104,36,15,9,0,62,0,0,0,124,5,0,38,333
1333425420000000000,831,61,0,770,0,6,0,0,40,104,36,15,9,0,61,0,0,0,124,5,0,39,331
1333425480000000000,726,61,0,665,0,7,0,0,40,103,37,15,9,0,62,0,0,0,122,5,0,39,226
1333425540000000000,616,61,2,553,0,7,0,0,40,103,37,19,9,0,61,0,0,0,122,5,0,39,111
1333425600000000000,498,59,2,437,0,7,0,0,39,103,36,19,9,0,62,0,0,0,1,5,0,38,118
1333425660000000000,498,63,2,433,0,7,0,0,41,104,38,15,9,0,61,0,0,0,0,5,0,38,115
1333425720000000000,552,61,4,487,0,6,0,0,40,104,36,19,9,0,7,0,0,0,0,5,0,39,222
1333425780000000000,552,61,2,489,0,6,0,0,39,104,36,18,8,0,7,0,0,0,0,5,0,38,228
1333425840000000000,557,59,0,498,0,7,0,0,42,104,35,19,9,0,7,0,0,0,1,5,0,39,230
1333425900000000000,557,61,2,494,0,7,0,0,40,104,37,15,9,1,7,0,0,0,0,5,0,39,230
